Datatype|TransactionID|ProductID|ProductName|SoldPrice
TITM|CA-2015-126760|TEC-PH-10001363|Apple iPhone 5S|911.984
TITM|CA-2015-126760|FUR-CH-10003312|Hon 2090 “Pillow Soft” Series Mid Back Swivel/Tilt Chairs|674.352
TITM|CA-2015-126760|FUR-FU-10004018|Tensor Computer Mounted Lamp|134.01
TITM|CA-2015-126760|TEC-AC-10004814|Logitech Illuminated Ultrathin Keyboard with Backlighting|170.97
TITM|US-2015-109162|FUR-CH-10002647|Situations Contoured Folding Chairs, 4/Set|170.352
TITM|CA-2015-101931|OFF-BI-10004140|Avery Non-Stick Binders|7.184
TITM|CA-2015-101931|OFF-SU-10002301|Serrated Blade or Curved Handle Hand Letter Openers|6.28
TITM|CA-2015-101931|OFF-SU-10000646|Premier Automatic Letter Opener|480.74
TITM|CA-2015-101931|FUR-BO-10001337|O'Sullivan Living Dimensions 2-Shelf Bookcases|616.998
TITM|CA-2015-101931|OFF-ST-10003442|Eldon Portable Mobile Manager|141.4
TITM|CA-2018-129000|OFF-ST-10001097|Office Impressions Heavy Duty Welded Shelving & Multimedia Storage Drawers|501.81
TITM|CA-2018-161053|OFF-BI-10004318|Ibico EB-19 Dual Function Manual Binding System|691.96
TITM|CA-2018-161053|TEC-AC-10004633|Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 3/Pack|34.95
TITM|CA-2016-142377|OFF-PA-10001970|Xerox 1881|85.96
TITM|CA-2016-127593|FUR-FU-10004006|Deflect-o DuraMat Lighweight, Studded, Beveled Mat for Low Pile Carpeting|85.3
TITM|CA-2018-130526|OFF-BI-10001524|GBC Premium Transparent Covers with Diagonal Lined Pattern|33.568
TITM|US-2018-131849|FUR-FU-10004164|Eldon 300 Class Desk Accessories, Black|4.95
TITM|US-2018-131849|OFF-ST-10002957|Sterilite Show Offs Storage Containers|26.4
TITM|US-2018-105389|OFF-BI-10004364|Storex Dura Pro Binders|3.564
TITM|US-2018-105389|TEC-PH-10002824|Jabra SPEAK 410 Multidevice Speakerphone|823.96
TITM|US-2018-105389|OFF-AR-10000634|Newell 320|10.272
TITM|CA-2015-140816|TEC-AC-10001539|Logitech G430 Surround Sound Gaming Headset with Dolby 7.1 Technology|447.944
TITM|CA-2018-154039|FUR-TA-10001932|"Chromcraft 48"" x 96"" Racetrack Double Pedestal Table"|480.96
TITM|CA-2018-154039|TEC-PH-10002789|LG Exalt|124.792
TITM|CA-2015-135755|OFF-BI-10004828|GBC Poly Designer Binding Covers|40.176
TITM|CA-2015-135755|OFF-BI-10003981|"Avery Durable Plastic 1"" Binders"|10.896
TITM|CA-2018-123246|OFF-AR-10001770|Economy #2 Pencils|10.64
TITM|CA-2016-157133|FUR-FU-10004904|"Eldon ""L"" Workstation Diamond Chairmat"|151.96
TITM|CA-2015-124709|TEC-AC-10002842|WD My Passport Ultra 2TB Portable External Hard Drive|238
TITM|CA-2018-146360|TEC-AC-10003590|TRENDnet 56K USB 2.0 Phone, Internet and Fax Modem|155.34
TITM|CA-2016-132486|TEC-AC-10000710|Maxell DVD-RAM Discs|148.32
TITM|CA-2016-132486|FUR-CH-10004495|Global Leather and Oak Executive Chair, Black|240.784
TITM|CA-2016-132486|FUR-CH-10004540|Global Chrome Stack Chair|191.968
TITM|CA-2016-132486|OFF-PA-10004971|Xerox 196|11.56
TITM|CA-2016-132486|OFF-EN-10002600|Redi-Strip #10 Envelopes, 4 1/8 x 9 1/2|11.8
TITM|CA-2016-132486|FUR-CH-10001854|Office Star - Professional Matrix Back Chair with 2-to-1 Synchro Tilt and Mesh Fabric Seat|842.352
TITM|CA-2017-136231|OFF-EN-10001099|Staple envelope|23.472
TITM|CA-2017-136231|OFF-BI-10001597|"Wilson Jones Ledger-Size, Piano-Hinge Binder, 2"", Blue"|86.058
TITM|CA-2017-136231|TEC-PH-10002660|Nortel Networks T7316 E Nt8 B27|108.784
TITM|CA-2017-136231|OFF-PA-10000327|Xerox 1971|10.272
TITM|CA-2017-140641|OFF-BI-10001191|Canvas Sectional Post Binders|38.19
TITM|CA-2015-151001|OFF-ST-10003455|Tenex File Box, Personal Filing Tote with Lid, Black|49.632
TITM|CA-2015-151001|OFF-ST-10001031|Adjustable Personal File Tote|52.096
TITM|CA-2016-129896|OFF-PA-10002245|Xerox 1895|9.568
TITM|CA-2016-129896|OFF-ST-10004804|"Belkin 19"" Vented Equipment Shelf, Black"|82.368
TITM|CA-2016-129896|FUR-FU-10004904|"Eldon ""L"" Workstation Diamond Chairmat"|364.704
TITM|CA-2016-129896|FUR-FU-10002396|DAX Copper Panel Document Frame, 5 x 7 Size|40.256
TITM|CA-2015-152849|OFF-AR-10002833|Newell 322|4.368
TITM|US-2018-127341|OFF-BI-10001072|GBC Clear Cover, 8-1/2 x 11, unpunched, 25 covers per pack|12.128
TITM|CA-2017-167759|TEC-PH-10003171|Plantronics Encore H101 Dual Earpieces Headset|134.85
TITM|CA-2015-100895|OFF-AR-10004511|Sanford Colorific Scented Colored Pencils, 12/Pack|8.56
TITM|CA-2015-100895|TEC-PH-10001425|Mophie Juice Pack Helium for iPhone|239.97
TITM|CA-2015-100895|OFF-ST-10001490|Hot File 7-Pocket, Floor Stand|356.94
TITM|US-2017-163881|TEC-AC-10003033|Plantronics CS510 - Over-the-Head monaural Wireless Headset System|659.9
TITM|US-2017-163881|FUR-CH-10001394|Global Leather Executive Chair|1684.752
TITM|US-2017-163881|TEC-AC-10000420|Logitech G500s Laser Gaming Mouse with Adjustable Weight Tuning|559.92
TITM|US-2017-144547|TEC-AC-10004901|Kensington SlimBlade Notebook Wireless Mouse with Nano Receiver|279.944
TITM|US-2015-112200|OFF-BI-10002571|"Avery Framed View Binder, EZD Ring (Locking), Navy, 1 1/2"""|9.98
TITM|CA-2018-110212|TEC-AC-10002331|Maxell 74 Minute CDR, 10/Pack|48.9
TITM|CA-2018-134285|OFF-FA-10000611|Binder Clips by OIC|3.552
TITM|CA-2018-134285|OFF-PA-10000304|Xerox 1995|15.552
TITM|CA-2018-102267|OFF-FA-10000611|Binder Clips by OIC|2.368
TITM|CA-2018-157980|TEC-AC-10002567|Logitech G602 Wireless Gaming Mouse|127.984
TITM|CA-2016-121097|OFF-PA-10001937|Xerox 21|10.368
TITM|CA-2016-151043|TEC-AC-10001090|Micro Innovations Wireless Classic Keyboard with Mouse|47.984
TITM|US-2016-119312|OFF-ST-10000943|Eldon ProFile File 'N Store Portable File Tub Letter/Legal Size Black|270.34
TITM|CA-2016-167010|OFF-AP-10004036|Bionaire 99.97% HEPA Air Cleaner|98.112
TITM|CA-2016-167010|OFF-ST-10003816|Fellowes High-Stak Drawer Files|563.808
TITM|CA-2016-167010|OFF-BI-10002072|Cardinal Slant-D Ring Binders|10.428
TITM|CA-2016-167010|FUR-FU-10001468|Tenex Antistatic Computer Chair Mats|547.136
TITM|CA-2016-167010|TEC-PH-10000347|Cush Cases Heavy Duty Rugged Cover Case for Samsung Galaxy S5 - Purple|14.85
TITM|CA-2016-167010|TEC-PH-10002844|Speck Products Candyshell Flip Case|41.988
TITM|CA-2016-167010|FUR-FU-10001037|DAX Charcoal/Nickel-Tone Document Frame, 5 x 7|7.584
TITM|CA-2016-167010|FUR-BO-10004218|Bush Heritage Pine Collection 5-Shelf Bookcase, Albany Pine Finish, *Special Order|352.45
TITM|CA-2018-126788|TEC-PH-10001619|LG G3|470.376
TITM|CA-2018-148068|OFF-PA-10001639|Xerox 203|19.44
TITM|CA-2018-148068|FUR-FU-10002268|Ultra Door Push Plate|9.82
TITM|US-2018-142573|FUR-TA-10001932|"Chromcraft 48"" x 96"" Racetrack Double Pedestal Table"|801.6
TITM|US-2018-142573|FUR-CH-10004218|Global Fabric Manager's Chair, Dark Gray|161.568
TITM|US-2018-142573|OFF-PA-10000246|Riverleaf Stik-Withit Designer Note Cubes|16.096
TITM|US-2018-142573|OFF-BI-10003350|Acco Expandable Hanging Binders|7.656
TITM|US-2018-142573|FUR-CH-10000513|High-Back Leather Manager's Chair|311.976
TITM|US-2016-148817|OFF-ST-10001321|Decoflex Hanging Personal Folder File, Blue|61.68
TITM|US-2016-148817|OFF-BI-10004233|"GBC Pre-Punched Binding Paper, Plastic, White, 8-1/2"" x 11"""|63.96
TITM|CA-2017-110044|TEC-PH-10001299|Polycom CX300 Desktop Phone USB VoIP phone|359.976
TITM|CA-2018-146920|OFF-PA-10002479|Xerox 4200 Series MultiUse Premium Copy Paper (20Lb. and 84 Bright)|25.344
TITM|CA-2018-146920|OFF-PA-10001461|HP Office Paper (20Lb. and 87 Bright)|26.72
TITM|CA-2015-103940|OFF-ST-10004963|Eldon Gobal File Keepers|30.28
TITM|CA-2015-103940|OFF-ST-10000943|Eldon ProFile File 'N Store Portable File Tub Letter/Legal Size Black|57.93
TITM|CA-2015-103940|FUR-FU-10004671|"Executive Impressions 12"" Wall Clock"|35.34
TITM|CA-2015-103940|OFF-BI-10002735|GBC Prestige Therm-A-Bind Covers|137.24
TITM|CA-2017-162082|FUR-BO-10004409|Safco Value Mate Series Steel Bookcases, Baked Enamel Finish on Steel, Gray|241.332
TITM|CA-2017-162082|OFF-PA-10001934|Xerox 1993|5.184
TITM|CA-2017-162082|OFF-AR-10001044|BOSTON Ranger #55 Pencil Sharpener, Black|145.544
TITM|CA-2017-132094|OFF-AR-10004165|Binney & Smith inkTank Erasable Pocket Highlighter, Chisel Tip, Yellow|5.472
TITM|CA-2017-132094|TEC-AC-10001109|Logitech Trackman Marble Mouse|47.984
TITM|CA-2018-123001|OFF-AR-10001919|OIC #2 Pencils, Medium Soft|9.4
TITM|CA-2018-123001|OFF-LA-10004544|Avery 505|74
TITM|CA-2018-123001|TEC-PH-10003484|Ooma Telo VoIP Home Phone System|201.584
TITM|CA-2016-118955|OFF-EN-10001028|Staple envelope|28.752
TITM|CA-2016-118955|OFF-PA-10004156|Xerox 188|27.216
TITM|CA-2016-118955|FUR-CH-10001708|Office Star - Contemporary Swivel Chair with Padded Adjustable Arms and Flex Back|197.372
TITM|US-2017-143448|FUR-CH-10003379|Global Commerce Series High-Back Swivel/Tilt Chairs|1424.9
TITM|CA-2018-117863|FUR-FU-10002456|Master Caster Door Stop, Large Neon Orange|14.56
TITM|CA-2018-117863|OFF-BI-10000605|"Acco Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Executive Red"|3.048
TITM|CA-2018-160458|OFF-PA-10001166|Xerox 2|25.92
TITM|US-2017-142685|OFF-SU-10000157|Compact Automatic Electric Letter Opener|835.17
TITM|CA-2017-133144|OFF-PA-10004971|Xerox 196|17.34
TITM|CA-2018-167871|OFF-PA-10001977|Xerox 194|44.384
TITM|CA-2018-167871|OFF-SU-10001225|Staple remover|2.944
TITM|CA-2017-119963|OFF-AR-10003514|4009 Highlighters by Sanford|6.368
TITM|CA-2017-119963|OFF-LA-10003510|Avery 4027 File Folder Labels for Dot Matrix Printers, 5000 Labels per Box, White|48.848
TITM|CA-2017-119963|OFF-PA-10001970|Xerox 1881|19.648
TITM|CA-2017-119963|FUR-CH-10003817|Global Value Steno Chair, Gray|255.108
TITM|CA-2015-121167|OFF-BI-10003676|GBC Standard Recycled Report Covers, Clear Plastic Sheets|17.248
TITM|US-2017-151862|TEC-PH-10003535|RCA ViSYS 25423RE1 Corded phone|159.984
TITM|CA-2018-152961|OFF-PA-10004675|"Telephone Message Books with Fax/Mobile Section, 5 1/2"" x 3 3/16"""|12.7
TITM|CA-2015-133228|FUR-FU-10004020|Advantus Panel Wall Acrylic Frame|5.47
TITM|CA-2015-133228|OFF-AR-10001955|Newell 319|79.36
TITM|CA-2017-114951|FUR-FU-10002364|Eldon Expressions Wood Desk Accessories, Oak|22.14
TITM|CA-2017-156573|OFF-BI-10002414|GBC ProClick Spines for 32-Hole Punch|11.277
TITM|CA-2017-156573|OFF-AR-10003732|Newell 333|4.448
TITM|CA-2017-156573|FUR-FU-10001085|3M Polarizing Light Filter Sleeves|44.76
TITM|CA-2016-113901|OFF-BI-10001249|Avery Heavy-Duty EZD View Binder with Locking Rings|38.28
TITM|CA-2016-113901|TEC-PH-10002564|OtterBox Defender Series Case - Samsung Galaxy S4|149.95
TITM|CA-2018-134838|OFF-AR-10000634|Newell 320|12.84
TITM|CA-2018-134838|FUR-FU-10004018|Tensor Computer Mounted Lamp|44.67
TITM|CA-2017-120257|OFF-AR-10003481|Newell 348|7.872
TITM|CA-2015-164910|OFF-AR-10003651|Newell 350|7.872
TITM|CA-2017-149902|OFF-AR-10002956|Boston 16801 Nautilus Battery Pencil Sharpener|88.04
TITM|CA-2017-146010|OFF-BI-10003638|GBC Durable Plastic Covers|40.635
TITM|US-2016-163685|OFF-BI-10001890|Avery Poly Binder Pockets|5.728
TITM|US-2016-163685|OFF-PA-10002606|Xerox 1928|42.24
TITM|CA-2015-135090|OFF-PA-10002245|Xerox 1895|53.82
TITM|CA-2016-132374|OFF-AR-10001615|Newell 34|79.36
TITM|CA-2017-167556|OFF-PA-10000466|Memo Book, 100 Message Capacity, 5 3/8” x 11”|13.48
TITM|CA-2017-167556|OFF-BI-10003708|"Acco Four Pocket Poly Ring Binder with Label Holder, Smoke, 1"""|29.8
TITM|CA-2017-167556|FUR-FU-10004848|"Howard Miller 13-3/4"" Diameter Brushed Chrome Round Wall Clock"|414
TITM|CA-2017-167556|OFF-BI-10000320|GBC Plastic Binding Combs|41.328
TITM|US-2017-116400|FUR-FU-10003731|Eldon Expressions Wood and Plastic Desk Accessories, Oak|39.92
TITM|CA-2018-101308|OFF-FA-10002780|Staples|8.94
TITM|CA-2018-101308|TEC-PH-10003800|i.Sound Portable Power - 8000 mAh|84.784
TITM|CA-2015-114517|FUR-TA-10001676|Hon 61000 Series Interactive Training Tables|53.316
TITM|CA-2015-114517|OFF-AP-10002350|Belkin F9H710-06 7 Outlet SurgeMaster Surge Protector|56.52
TITM|CA-2018-119564|FUR-FU-10003096|Master Giant Foot Doorstop, Safety Yellow|22.77
TITM|CA-2017-135265|FUR-CH-10003061|Global Leather Task Chair, Black|287.968
TITM|CA-2017-135265|TEC-CO-10003763|Canon PC1060 Personal Laser Copier|2799.96
TITM|CA-2017-135265|OFF-PA-10002923|Xerox 1942|48.94
TITM|CA-2017-108735|FUR-BO-10003441|Bush Westfield Collection Bookcases, Fully Assembled|257.499
TITM|CA-2018-112333|OFF-ST-10001780|Tennsco 16-Compartment Lockers with Coat Rack|2591.56
TITM|CA-2018-112333|OFF-AP-10001962|Black & Decker Filter for Double Action Dustbuster Cordless Vac BLDV7210|41.95
TITM|US-2017-159415|FUR-FU-10003798|"Ultra Door Kickplate, 8""H x 34""W"|79.12
TITM|CA-2015-122588|FUR-FU-10001095|DAX Black Cherry Wood-Tone Poster Frame|52.96
TITM|CA-2015-137589|OFF-SU-10000157|Compact Automatic Electric Letter Opener|286.344
TITM|CA-2016-161998|FUR-FU-10001095|DAX Black Cherry Wood-Tone Poster Frame|63.552
TITM|CA-2016-161998|OFF-SU-10004261|"Fiskars 8"" Scissors, 2/Pack"|41.376
TITM|CA-2016-161998|OFF-AR-10004022|Panasonic KP-380BK Classic Electric Pencil Sharpener|172.704
TITM|CA-2016-105627|FUR-BO-10002916|"Rush Hierlooms Collection 1"" Thick Stackable Bookcases"|512.94
TITM|CA-2016-105627|FUR-CH-10002084|Hon Mobius Operator's Chair|860.93
TITM|CA-2016-105627|TEC-PH-10003012|Nortel Meridian M3904 Professional Digital phone|769.95
TITM|CA-2016-105627|OFF-AR-10002704|Boston 1900 Electric Pencil Sharpener|14.98
TITM|CA-2016-105627|FUR-FU-10000308|Deflect-o Glass Clear Studded Chair Mats|373.08
TITM|US-2016-149629|FUR-BO-10004709|Bush Westfield Collection Bookcases, Medium Cherry Finish|231.92
TITM|CA-2015-116834|FUR-FU-10001196|DAX Cubicle Frames - 8x10|63.47
TITM|CA-2015-116834|TEC-AC-10002942|WD My Passport Ultra 1TB Portable External Hard Drive|345
TITM|CA-2017-145730|FUR-TA-10004915|"Office Impressions End Table, 20-1/2""H x 24""W x 20""D"|637.896
TITM|CA-2017-145730|TEC-MA-10001016|Canon PC170 Desktop Personal Copier|287.91
TITM|CA-2017-145730|OFF-EN-10000483|White Envelopes, White Envelopes with Clear Poly Window|36.6
TITM|US-2016-168732|OFF-AR-10003087|Staples in misc. colors|1.78
TITM|US-2016-168732|OFF-PA-10000520|Xerox 201|25.92
TITM|US-2016-168732|TEC-AC-10001553|Memorex 25GB 6X Branded Blu-Ray Recordable Disc, 15/Pack|101.94
TITM|CA-2016-107468|OFF-AR-10000634|Newell 320|6.848
TITM|CA-2018-144463|FUR-FU-10001215|"Howard Miller 11-1/2"" Diameter Brentwood Wall Clock"|474.43
TITM|CA-2018-100811|OFF-PA-10001204|Xerox 1972|8.448
TITM|CA-2018-100811|OFF-ST-10002444|Recycled Eldon Regeneration Jumbo File|39.296
TITM|CA-2016-153612|OFF-AR-10000203|Newell 336|17.12
TITM|CA-2016-165624|OFF-AP-10000828|Avanti 4.4 Cu. Ft. Refrigerator|542.94
TITM|CA-2016-165624|OFF-LA-10003190|Avery 474|8.64
TITM|CA-2016-165624|OFF-PA-10002319|Xerox 1944|193.8
TITM|CA-2016-165624|OFF-PA-10003893|Xerox 1962|21.4
TITM|CA-2016-165624|OFF-PA-10002499|Xerox 1890|97.88
TITM|CA-2016-165624|TEC-AC-10004568|Maxell LTO Ultrium - 800 GB|251.91
TITM|CA-2016-165624|OFF-AP-10001492|Acco Six-Outlet Power Strip, 4' Cord Length|25.86
TITM|CA-2015-154963|FUR-CH-10004698|Padded Folding Chairs, Black, 4/Carton|170.058
TITM|CA-2015-154963|TEC-PH-10004093|Panasonic Kx-TS550|82.782
TITM|CA-2015-154963|FUR-CH-10000454|Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back|853.93
TITM|CA-2018-130764|FUR-BO-10003034|O'Sullivan Elevations Bookcase, Cherry Finish|556.665
TITM|CA-2018-130764|TEC-PH-10003215|Jackery Bar Premium Fast-charging Portable Charger|95.84
TITM|CA-2018-139311|OFF-PA-10001776|"Wirebound Message Books, Four 2 3/4"" x 5"" Forms per Page, 600 Sets per Book"|29.664
TITM|CA-2018-139311|OFF-AR-10004582|BIC Brite Liner Grip Highlighters|9.184
TITM|CA-2018-139311|TEC-PH-10001557|Pyle PMP37LED|153.584
TITM|CA-2018-139311|OFF-BI-10004209|Fellowes Twister Kit, Gray/Clear, 3/pkg|12.864
TITM|CA-2018-124296|TEC-MA-10003183|DYMO CardScan Personal V9 Business Card Scanner|479.97
TITM|CA-2018-124296|FUR-CH-10002439|Iceberg Nesting Folding Chair, 19w x 6d x 43h|232.88
TITM|CA-2017-169957|OFF-AP-10000576|Belkin 7 Outlet SurgeMaster II|236.88
TITM|CA-2017-169957|OFF-PA-10004040|Universal Premium White Copier/Laser Paper (20Lb. and 87 Bright)|29.9
TITM|CA-2017-169957|TEC-AC-10003063|Micro Innovations USB RF Wireless Keyboard with Mouse|100
TITM|US-2017-108777|OFF-BI-10003982|Wilson Jones Century Plastic Molded Ring Binders|18.693
TITM|US-2017-108777|TEC-AC-10002567|Logitech G602 Wireless Gaming Mouse|383.952
TITM|CA-2016-148859|OFF-ST-10004950|Tenex Personal Filing Tote With Secure Closure Lid, Black/Frost|24.816
TITM|CA-2015-110786|FUR-FU-10000550|Stacking Trays by OIC|24.9
TITM|CA-2015-110786|OFF-PA-10000528|Xerox 1981|21.12
TITM|CA-2015-110786|TEC-MA-10003183|DYMO CardScan Personal V9 Business Card Scanner|767.952
TITM|CA-2015-110786|OFF-BI-10003305|Avery Hanging File Binders|14.352
TITM|CA-2015-110786|TEC-PH-10001425|Mophie Juice Pack Helium for iPhone|191.976
TITM|CA-2015-110786|OFF-LA-10001474|Avery 477|274.77
TITM|CA-2015-110786|FUR-FU-10000672|"Executive Impressions 10"" Spectator Wall Clock"|70.56
TITM|CA-2016-137750|FUR-FU-10001979|Dana Halogen Swing-Arm Architect Lamp|204.85
TITM|CA-2016-136378|OFF-BI-10003707|Aluminum Screw Posts|9.156
TITM|CA-2018-100356|OFF-AP-10002191|Belkin 8 Outlet SurgeMaster II Gold Surge Protector|23.992
TITM|US-2016-166520|OFF-PA-10000501|Petty Cash Envelope|80.88
TITM|US-2016-166520|TEC-AC-10001990|Kensington Orbit Wireless Mobile Trackball for PC and Mac|599.9
TITM|CA-2018-136350|FUR-FU-10003601|Deflect-o RollaMat Studded, Beveled Mat for Medium Pile Carpeting|276.69
TITM|CA-2018-136350|FUR-CH-10001891|Global Deluxe Office Fabric Chairs|172.764
TITM|CA-2015-122931|OFF-AR-10003469|Nontoxic Chalk|4.224
TITM|CA-2015-122931|FUR-TA-10004175|"Hon 30"" x 60"" Table with Locking Drawer"|409.272
TITM|CA-2015-122931|OFF-LA-10002945|Permanent Self-Adhesive File Folder Labels for Typewriters, 1 1/8 x 3 1/2, White|55.44
TITM|CA-2015-122931|OFF-PA-10000533|Southworth Parchment Paper & Envelopes|20.928
TITM|CA-2015-122931|OFF-ST-10004459|Tennsco Single-Tier Lockers|1801.632
TITM|CA-2015-122931|FUR-TA-10004147|Hon 4060 Series Tables|67.176
TITM|CA-2015-163034|OFF-ST-10000046|Fellowes Super Stor/Drawer Files|646.2
TITM|CA-2016-124058|TEC-PH-10004774|Gear Head AU3700S Headset|72.744
TITM|CA-2016-124058|FUR-CH-10000595|Safco Contoured Stacking Chairs|572.16
TITM|CA-2017-129196|TEC-AC-10002473|Maxell 4.7GB DVD-R|68.112
TITM|US-2016-138716|OFF-BI-10001628|"Acco Data Flex Cable Posts For Top & Bottom Load Binders, 6"" Capacity"|25.032
TITM|US-2017-122182|TEC-AC-10002800|Plantronics Audio 478 Stereo USB Headset|39.992
TITM|US-2015-130358|OFF-AR-10002766|Prang Drawing Pencil Set|20.016
TITM|US-2015-130358|OFF-SU-10002522|Acme Kleen Earth Office Shears|3.104
TITM|CA-2015-102673|OFF-FA-10003021|Staples|7.52
TITM|CA-2015-102673|OFF-AR-10000634|Newell 320|10.272
TITM|CA-2015-102673|OFF-LA-10001771|Avery 513|47.808
TITM|CA-2015-102673|TEC-PH-10004434|Cisco IP Phone 7961G VoIP phone - Dark gray|978.84
TITM|CA-2017-145303|OFF-BI-10000050|Angle-D Binders with Locking Rings, Label Holders|13.14
TITM|CA-2017-145303|OFF-BI-10002414|GBC ProClick Spines for 32-Hole Punch|10.024
TITM|CA-2017-145303|FUR-BO-10003159|Sauder Camden County Collection Libraries, Planked Cherry Finish|156.3728
TITM|CA-2016-156104|TEC-CO-10002095|Hewlett Packard 610 Color Digital Copier / Printer|999.98
TITM|US-2016-164308|TEC-PH-10004120|AT&T 1080 Phone|821.94
TITM|CA-2018-108112|FUR-FU-10003553|"Howard Miller 13-1/2"" Diameter Rosebrook Wall Clock"|220.064
TITM|CA-2018-108112|FUR-FU-10001488|"Tenex 46"" x 60"" Computer Anti-Static Chairmat, Rectangular Shaped"|339.136
TITM|CA-2016-100685|OFF-BI-10003094|Self-Adhesive Ring Binder Labels|7.04
TITM|CA-2016-100685|OFF-FA-10003472|Bagged Rubber Bands|5.04
TITM|CA-2016-100685|OFF-PA-10001289|White Computer Printout Paper by Universal|116.28
TITM|CA-2016-165414|TEC-PH-10002293|Anker 36W 4-Port USB Wall Charger Travel Power Adapter for iPhone 5s 5c 5|47.976
TITM|CA-2017-140417|OFF-PA-10000380|"REDIFORM Incoming/Outgoing Call Register, 11"" X 8 1/2"", 100 Messages"|60.048
TITM|CA-2017-140417|OFF-BI-10004828|GBC Poly Designer Binding Covers|5.022
TITM|US-2018-151316|OFF-BI-10004632|Ibico Hi-Tech Manual Binding System|182.994
TITM|US-2018-151316|OFF-PA-10000327|Xerox 1971|10.272
TITM|CA-2018-163692|OFF-BI-10003291|Wilson Jones Leather-Like Binders with DublLock Round Rings|7.857
TITM|CA-2017-111913|TEC-PH-10002275|Mitel 5320 IP Phone VoIP phone|302.384
TITM|CA-2017-111913|OFF-BI-10003291|Wilson Jones Leather-Like Binders with DublLock Round Rings|20.952
TITM|CA-2017-111913|OFF-BI-10000343|"Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Light Blue"|11.784
TITM|US-2015-156559|FUR-BO-10000711|Hon Metal Bookcases, Gray|638.82
TITM|CA-2017-161473|OFF-LA-10001297|Avery 473|20.7
TITM|CA-2017-161473|OFF-SU-10001574|Acme Value Line Scissors|10.95
TITM|CA-2017-161473|OFF-BI-10003305|Avery Hanging File Binders|14.352
TITM|CA-2018-166576|OFF-ST-10002574|SAFCO Commercial Wire Shelving, Black|221.024
TITM|CA-2016-102491|TEC-MA-10000864|Cisco 9971 IP Video Phone Charcoal|3080
TITM|CA-2016-102491|TEC-AC-10003289|Anker Ultra-Slim Mini Bluetooth 3.0 Wireless Keyboard|79.96
TITM|CA-2016-102491|TEC-PH-10001619|LG G3|587.97
TITM|CA-2015-116904|OFF-PA-10004888|Xerox 217|32.4
TITM|CA-2015-116904|OFF-ST-10000736|Carina Double Wide Media Storage Towers in Natural & Black|404.9
TITM|CA-2015-116904|OFF-BI-10001120|Ibico EPK-21 Electric Binding System|9449.95
TITM|CA-2015-116904|OFF-BI-10000301|GBC Instant Report Kit|12.94
TITM|US-2018-102288|OFF-AP-10004655|Holmes Visible Mist Ultrasonic Humidifier with 2.3-Gallon Output per Day, Replacement Filter|2.264
TITM|US-2018-102288|OFF-AP-10002906|Hoover Replacement Belt for Commercial Guardsman Heavy-Duty Upright Vacuum|0.444
TITM|US-2018-102288|OFF-PA-10000740|Xerox 1982|146.176
TITM|CA-2018-137456|FUR-FU-10001940|Staple-based wall hangings|15.92
TITM|US-2018-155999|TEC-PH-10000439|GE DSL Phone Line Filter|159.96
TITM|US-2018-155999|OFF-BI-10000404|Avery Printable Repositionable Plastic Tabs|13.76
TITM|US-2017-148334|OFF-BI-10003676|GBC Standard Recycled Report Covers, Clear Plastic Sheets|4.312
TITM|CA-2016-105599|OFF-ST-10002486|Eldon Shelf Savers Cubes and Bins|13.96
TITM|CA-2016-105599|FUR-TA-10003837|Anderson Hickey Conga Table Tops & Accessories|27.414
TITM|CA-2016-153717|TEC-PH-10002923|Logitech B530 USB Headset - headset - Full size, Binaural|73.98
TITM|CA-2016-153717|FUR-BO-10004360|Rush Hierlooms Collection Rich Wood Bookcases|160.98
TITM|CA-2016-153717|OFF-PA-10002160|Xerox 1978|17.34
TITM|CA-2016-153717|OFF-AR-10002375|Newell 351|3.28
TITM|CA-2016-116687|OFF-LA-10000443|Avery 501|8.856
TITM|CA-2016-116687|TEC-PH-10001750|Samsung Rugby III|158.376
TITM|CA-2017-163573|OFF-BI-10004632|Ibico Hi-Tech Manual Binding System|1219.96
TITM|CA-2016-153416|OFF-BI-10002813|Avery Reinforcements for Hole-Punch Pages|3.168
TITM|CA-2016-153416|OFF-PA-10002005|Xerox 225|19.44
TITM|CA-2016-153416|OFF-ST-10000060|Fellowes Bankers Box Staxonsteel Drawer File/Stacking System|454.86
TITM|CA-2016-153416|OFF-BI-10002706|Avery Premier Heavy-Duty Binder with Round Locking Rings|91.392
TITM|CA-2018-117394|TEC-AC-10000199|Kingston Digital DataTraveler 8GB USB 2.0|19.04
TITM|CA-2018-133823|OFF-PA-10002870|Ampad Phone Message Book, Recycled, 400 Message Capacity, 5 ¾” x 11”|37.44
TITM|CA-2018-133823|OFF-LA-10004545|Avery 50|37.59
TITM|CA-2018-133823|OFF-BI-10000962|"Acco Flexible ACCOHIDE Square Ring Data Binder, Dark Blue, 11 1/2"" X 14"" 7/8"""|26.032
TITM|CA-2015-127523|OFF-AP-10004249|Staple holder|35.91
TITM|CA-2018-123239|FUR-FU-10001602|"Eldon Delta Triangular Chair Mat, 52"" x 58"", Clear"|91.032
