Datatype|TransactionID|OrderDate|TotalPrice
THDR|CA-2015-102085|10/04/2015|29.24
THDR|CA-2018-107125|27/11/2018|136.328
THDR|CA-2017-125815|28/10/2017|12.42
THDR|CA-2016-144190|06/09/2016|12.96
THDR|CA-2018-117926|12/08/2018|69.48
THDR|CA-2016-153906|16/03/2016|85.9
THDR|CA-2015-160262|06/09/2015|134.6
THDR|CA-2016-127607|20/03/2016|21.376
THDR|CA-2017-166226|18/11/2017|129.032
THDR|CA-2015-156587|03/07/2015|309.592
THDR|CA-2017-141180|15/05/2017|7.764
THDR|CA-2016-109708|25/05/2016|467.04
THDR|CA-2016-122406|08/02/2016|448.21
THDR|US-2017-153815|11/06/2017|368.432
THDR|CA-2017-164896|11/07/2017|12.9
THDR|CA-2016-142202|18/09/2016|717.12
THDR|CA-2016-165050|12/07/2016|801.988
THDR|US-2017-131114|12/09/2017|43.964
THDR|CA-2015-160066|16/11/2015|5.22
THDR|CA-2017-109925|11/06/2017|84.84
THDR|CA-2016-160696|09/06/2016|7.24
THDR|CA-2015-125171|09/03/2015|14.4
THDR|CA-2017-149279|24/04/2017|1344.42
THDR|CA-2018-107321|31/08/2018|696.08
THDR|US-2018-122714|12/07/2018|1889.99
THDR|CA-2016-153038|18/12/2016|94.688
THDR|CA-2015-132227|11/04/2015|52.064
THDR|CA-2018-155824|03/10/2018|61.876
THDR|CA-2017-129238|31/01/2017|166.292
THDR|CA-2018-159688|05/07/2018|79.99
THDR|CA-2017-136126|24/05/2017|261.1
THDR|CA-2017-155033|10/07/2017|10.56
THDR|CA-2015-156006|30/04/2015|47.79
THDR|CA-2016-158659|11/10/2016|714.3
THDR|CA-2016-169796|11/09/2016|2339.84
THDR|CA-2016-102876|09/07/2016|806.409
THDR|US-2018-139647|05/11/2018|209.979
THDR|US-2018-160465|21/07/2018|466.814
THDR|CA-2015-153850|24/11/2015|1537.544
THDR|CA-2015-127558|15/11/2015|803.04
THDR|CA-2018-136511|23/03/2018|347.58
THDR|CA-2017-133795|18/12/2017|885.03
THDR|US-2018-130953|29/07/2018|935.74
THDR|CA-2015-151792|09/02/2015|239.976
THDR|CA-2018-139304|29/01/2018|136.526
THDR|CA-2017-155166|26/12/2017|239.43
THDR|CA-2016-103954|08/09/2016|687.4
THDR|CA-2015-169803|04/06/2015|687.45
THDR|CA-2018-141719|17/11/2018|239.96
THDR|CA-2016-136469|07/11/2016|1136.896
THDR|CA-2017-158694|11/10/2017|1467.134
THDR|US-2015-104759|31/03/2015|88.118
THDR|CA-2016-150511|18/09/2016|18.54
THDR|CA-2016-134922|11/07/2016|24.4
THDR|US-2018-120607|19/05/2018|195.64
THDR|CA-2016-141243|01/03/2016|1757.8536
THDR|CA-2016-162166|09/08/2016|68.28
THDR|CA-2017-120796|04/03/2017|99.846
THDR|CA-2017-109722|12/05/2017|1284.8
THDR|CA-2016-136798|05/08/2016|545.91
THDR|CA-2018-122196|22/09/2018|391.98
THDR|CA-2018-142090|30/11/2018|2165.658
THDR|CA-2018-160934|15/01/2018|21.4
THDR|CA-2015-124478|08/08/2015|1109.725
THDR|CA-2016-145485|11/05/2016|62.8
THDR|CA-2018-151071|25/04/2018|13.904
THDR|CA-2015-134572|20/04/2015|1190.53
THDR|CA-2018-143217|11/11/2018|18.24
THDR|US-2018-133312|25/11/2018|369.979
THDR|US-2016-137533|18/12/2016|20.736
THDR|CA-2017-155138|09/08/2017|99.872
THDR|CA-2017-108350|06/06/2017|105.52
THDR|CA-2016-144302|19/06/2016|5.792
THDR|CA-2016-109001|03/05/2016|479.026
THDR|CA-2018-132738|08/04/2018|16.752
THDR|CA-2018-156720|30/12/2018|3.024
THDR|CA-2016-119102|23/05/2016|51.45
THDR|US-2015-140452|12/06/2015|314.55
THDR|CA-2016-141936|08/07/2016|19.152
THDR|CA-2015-158442|17/03/2015|25.184
THDR|CA-2016-167374|26/03/2016|56.808
THDR|CA-2015-116568|14/12/2015|186.304
THDR|CA-2016-147102|19/09/2016|66.36
THDR|CA-2018-132213|25/04/2018|109.968
THDR|CA-2015-138450|18/10/2015|249.472
THDR|CA-2016-153073|13/11/2016|17.496
THDR|CA-2017-147970|31/01/2017|15.552
THDR|CA-2017-150658|17/11/2017|10.776
THDR|CA-2018-125640|25/07/2018|3.304
THDR|CA-2018-154137|11/11/2018|35.48
THDR|CA-2016-127173|26/09/2016|743.426
THDR|CA-2015-149538|04/04/2015|364.93
THDR|CA-2015-160766|14/09/2015|4283.792
THDR|CA-2018-146626|29/12/2018|101.12
THDR|CA-2016-123330|21/06/2016|107.976
THDR|CA-2018-155607|26/11/2018|152.074
THDR|CA-2017-151323|23/10/2017|17.05
THDR|CA-2016-146696|14/12/2016|8.096
THDR|CA-2017-128972|13/11/2017|30.36
THDR|CA-2018-128335|29/09/2018|74.89
THDR|CA-2016-154886|11/08/2016|119.9
THDR|CA-2017-111213|04/01/2017|1384.924
THDR|CA-2018-161333|02/02/2018|272.1
THDR|CA-2018-128734|24/12/2018|850.92
THDR|CA-2015-141796|21/06/2015|1214.85
THDR|CA-2018-125101|03/06/2018|67.78
THDR|CA-2018-169929|25/09/2018|39.9
THDR|US-2015-121566|30/06/2015|9.288
THDR|US-2016-124219|08/07/2016|241.34
THDR|CA-2018-163006|30/06/2018|1584.866
THDR|CA-2016-156146|26/10/2016|174.304
THDR|CA-2015-111192|30/07/2015|1367.84
THDR|CA-2017-115378|18/11/2017|301.96
THDR|CA-2016-161627|07/06/2016|170.352
THDR|CA-2015-121006|11/10/2015|1194.87
THDR|CA-2017-122903|27/05/2017|3963.57
THDR|CA-2016-107741|03/08/2016|3.408
THDR|CA-2018-106432|19/10/2018|330.4712
THDR|CA-2017-148908|11/05/2017|53.248
THDR|CA-2017-123015|26/12/2017|4.992
THDR|US-2016-120502|13/04/2016|372.096
THDR|CA-2018-108749|09/12/2018|91.14
THDR|CA-2018-163335|24/09/2018|79
THDR|CA-2016-134719|10/10/2016|1801.632
THDR|US-2016-154389|27/11/2016|748.752
THDR|CA-2016-115567|13/09/2016|1716.16
THDR|US-2018-136679|14/11/2018|212.992
THDR|US-2018-141943|05/05/2018|23.16
THDR|CA-2015-101560|28/11/2015|542.34
THDR|CA-2015-159709|05/10/2015|201.73
THDR|CA-2017-103982|03/03/2017|4406.072
THDR|CA-2016-142454|15/08/2016|174.49
THDR|CA-2016-102016|09/12/2016|193.26
THDR|CA-2016-156755|01/12/2016|465.18
THDR|CA-2016-130876|05/12/2016|36.63
THDR|CA-2017-145898|26/09/2017|124.58
THDR|US-2018-159562|09/09/2018|17.48
THDR|CA-2018-134635|15/04/2018|79.14
THDR|CA-2018-167080|06/10/2018|8.4
THDR|CA-2018-145653|09/01/2018|498.26
THDR|CA-2015-140487|14/06/2015|212.94
THDR|CA-2018-117401|18/05/2018|865
THDR|US-2018-109582|09/12/2018|166.44
THDR|CA-2017-119865|21/06/2017|576.272
THDR|US-2015-147648|26/11/2015|81.98
THDR|CA-2018-124436|19/03/2018|770.21
THDR|CA-2015-115084|18/10/2015|605.34
THDR|CA-2018-131037|22/08/2018|210.008
THDR|CA-2017-111143|19/11/2017|54.96
THDR|CA-2015-166744|20/09/2015|587.14
THDR|CA-2017-116561|09/11/2017|372.812
THDR|CA-2017-110730|23/09/2017|13.68
THDR|CA-2018-146367|08/04/2018|3.318
THDR|CA-2017-149454|25/07/2017|10.44
THDR|CA-2017-156265|08/02/2017|482.584
THDR|US-2016-168914|21/05/2016|20.768
THDR|US-2018-110989|11/03/2018|43.5
THDR|CA-2016-106215|16/04/2016|12.576
THDR|US-2017-169369|12/12/2017|299.07
THDR|CA-2016-132318|30/10/2016|182.91
THDR|US-2015-131982|03/07/2015|107.648
THDR|CA-2016-125185|03/05/2016|132.94
THDR|CA-2017-130078|08/08/2017|10.56
THDR|US-2018-114034|01/03/2018|38.88
THDR|US-2018-115595|10/09/2018|35.2
THDR|CA-2018-158722|20/10/2018|45.528
THDR|CA-2015-105165|09/07/2015|469.043
THDR|CA-2018-147452|30/09/2018|183.59
THDR|US-2018-114657|16/11/2018|52.44
THDR|CA-2018-144484|09/11/2018|438.96
THDR|CA-2018-125913|16/01/2018|427.592
THDR|US-2017-158309|26/11/2017|3.744
THDR|CA-2016-162887|11/07/2016|715.2
THDR|CA-2018-147333|14/12/2018|204.55
THDR|CA-2015-113859|13/09/2015|340.116
THDR|CA-2015-159681|12/07/2015|105.52
THDR|US-2018-104094|09/07/2018|13.48
THDR|CA-2018-152709|10/07/2018|85.52
THDR|CA-2016-105158|09/05/2016|43
THDR|CA-2015-133424|30/03/2015|60.24
THDR|CA-2018-105991|05/05/2018|120.783
THDR|US-2018-136784|30/04/2018|163.96
THDR|CA-2015-146283|09/08/2015|1166.716
THDR|CA-2018-151218|20/06/2018|4.464
THDR|CA-2016-111073|26/12/2016|51.588
THDR|CA-2018-144883|15/08/2018|50.4
THDR|CA-2018-142174|03/04/2018|89.568
THDR|CA-2018-108791|27/07/2018|558.81
THDR|CA-2017-106656|23/09/2017|22.98
THDR|CA-2017-113831|30/05/2017|4317.3
THDR|US-2015-139500|16/11/2015|37.296
THDR|US-2015-166310|21/09/2015|8.544
THDR|US-2017-168410|21/02/2017|405.3
THDR|CA-2018-131254|19/11/2018|1729.286
THDR|CA-2017-123414|21/08/2017|37.264
THDR|CA-2018-137876|30/04/2018|95.52
THDR|CA-2017-154060|05/02/2017|187.056
THDR|US-2018-162558|10/02/2018|2437.672
THDR|CA-2018-134439|18/09/2018|15.96
THDR|CA-2016-119508|12/04/2016|41.98
THDR|CA-2016-152681|17/01/2016|6.68
THDR|CA-2015-130813|01/06/2015|19.44
THDR|CA-2016-120320|03/05/2016|31.92
THDR|CA-2017-111941|25/12/2017|33.568
THDR|CA-2017-123120|09/04/2017|147.26
THDR|CA-2015-103331|26/08/2015|31.4
THDR|CA-2016-169278|21/05/2016|26.976
THDR|CA-2018-111577|16/10/2018|307.776
THDR|CA-2016-146486|11/09/2016|1170.72
THDR|US-2015-168501|21/11/2015|269.592
THDR|CA-2016-112053|10/11/2016|31.95
THDR|CA-2018-108539|21/03/2018|745.28
THDR|CA-2016-149811|01/04/2016|72.24
THDR|US-2018-103814|12/09/2018|143.856
THDR|CA-2017-123932|09/06/2017|371.504
THDR|US-2017-101616|09/03/2017|87.28
THDR|CA-2015-113768|13/05/2015|287.456
THDR|CA-2017-138037|29/09/2017|27.24
THDR|CA-2015-150490|08/05/2015|78.12
THDR|US-2018-126060|14/04/2018|198.272
THDR|CA-2018-100951|06/09/2018|720.76
THDR|CA-2017-122017|29/12/2017|152.52
THDR|CA-2015-123477|18/01/2015|64.864
THDR|CA-2017-107790|20/11/2017|151.192
THDR|CA-2018-158071|06/10/2018|115.916
THDR|CA-2018-147403|09/10/2018|85.056
THDR|US-2018-136721|04/08/2018|580.86
THDR|CA-2016-118738|24/10/2016|373.281
THDR|CA-2018-134152|27/05/2018|129.6
THDR|CA-2015-125542|12/05/2015|521.224
THDR|CA-2017-136021|14/08/2017|121.092
THDR|CA-2017-149195|09/05/2017|52.096
THDR|CA-2018-161410|26/06/2018|904.116
THDR|CA-2018-152786|03/12/2018|40.41
THDR|CA-2018-164707|18/02/2018|287.326
THDR|CA-2018-163874|11/10/2018|26.352
THDR|US-2015-123183|19/11/2015|1271.42
THDR|CA-2015-104829|18/11/2015|21.98
THDR|US-2017-147340|24/09/2017|63.2
THDR|CA-2017-145492|20/11/2017|39
THDR|CA-2017-163202|27/09/2017|2.907
THDR|CA-2017-117681|04/09/2017|556.665
THDR|CA-2018-132262|21/09/2018|151.96
THDR|CA-2018-123043|24/08/2018|28.416
THDR|US-2017-143280|22/02/2017|492.85
THDR|CA-2018-108854|12/08/2018|243.584
THDR|CA-2018-166856|18/09/2018|111.42
THDR|CA-2017-153157|09/11/2017|224.75
THDR|US-2018-125647|23/09/2018|133.896
THDR|CA-2015-132542|10/06/2015|15.36
THDR|CA-2016-110877|23/10/2016|186.672
THDR|US-2017-151827|31/03/2017|312.766
THDR|US-2017-163258|29/12/2017|11.232
THDR|CA-2018-103009|11/03/2018|26.4
THDR|US-2018-120649|20/01/2018|3.52
THDR|CA-2017-153598|12/03/2017|1761.85
THDR|US-2017-108497|14/06/2017|599.165
THDR|CA-2017-113096|09/02/2017|46.53
THDR|CA-2015-136861|09/05/2015|31.984
THDR|CA-2018-117422|21/10/2018|171.848
THDR|CA-2018-129707|25/04/2018|8.896
THDR|CA-2016-160171|19/10/2016|1910.7
THDR|CA-2015-103317|07/05/2015|242.546
THDR|CA-2017-167115|04/04/2017|588.784
THDR|US-2018-153633|13/11/2018|2.064
THDR|CA-2018-155929|09/09/2018|6.368
THDR|CA-2016-148712|17/04/2016|172.606
THDR|CA-2017-128307|25/07/2017|20.936
THDR|US-2017-127425|26/08/2017|282.95
THDR|US-2015-119081|09/12/2015|787.85
THDR|CA-2017-140613|22/07/2017|86.2
THDR|US-2018-108700|19/05/2018|38.016
THDR|CA-2018-160962|28/04/2018|15.232
THDR|CA-2018-130631|29/12/2018|88.06
THDR|CA-2018-116680|09/04/2018|1491.616
THDR|US-2015-107405|21/03/2015|16.272
THDR|CA-2018-101574|28/09/2018|9.24
THDR|CA-2015-146591|19/01/2015|378.594
THDR|CA-2015-107706|14/02/2015|16.176
THDR|CA-2017-122448|06/09/2017|122.352
THDR|CA-2015-132451|26/09/2015|604.992
THDR|CA-2017-158547|30/05/2017|123.92
THDR|CA-2018-116946|19/12/2018|193.634
THDR|CA-2018-121741|26/12/2018|750.68
THDR|CA-2018-169691|15/06/2018|146.89
THDR|CA-2017-121356|20/11/2017|128.4
THDR|CA-2015-101770|31/03/2015|1.869
THDR|CA-2018-105487|10/08/2018|419.832
THDR|CA-2018-148999|30/01/2018|419.136
THDR|CA-2015-107573|12/12/2015|23.472
THDR|CA-2016-156608|24/10/2016|3.592
THDR|CA-2018-134495|04/01/2018|269.4
THDR|CA-2018-164098|26/01/2018|18.16
THDR|CA-2015-105249|28/11/2015|460.092
THDR|CA-2016-113523|09/04/2016|7.656
THDR|CA-2018-117821|06/12/2018|63.92
THDR|CA-2018-164378|15/07/2018|729.396
THDR|CA-2018-127782|11/02/2018|891.504
THDR|US-2017-162026|10/08/2017|61.96
THDR|CA-2017-150000|04/08/2017|17.92
THDR|CA-2016-168529|10/08/2016|145.9
THDR|US-2018-152569|15/05/2018|67.824
THDR|US-2015-137680|24/02/2015|55.672
THDR|CA-2016-103177|30/05/2016|529.14
THDR|US-2017-138408|18/11/2017|1319.96
THDR|CA-2018-117667|12/04/2018|588.008
THDR|CA-2017-110982|06/05/2017|79.792
THDR|CA-2017-147123|12/10/2017|80.28
THDR|CA-2018-154501|30/04/2018|9.78
THDR|CA-2018-166933|24/04/2018|1.81
THDR|CA-2016-142055|05/08/2016|37.94
THDR|CA-2016-137106|31/03/2016|79.96
THDR|CA-2018-136609|08/06/2018|115.296
THDR|CA-2018-160885|12/02/2018|2479.96
THDR|US-2017-167472|06/06/2017|678.87
THDR|CA-2016-120551|13/04/2016|17.43
THDR|US-2018-150595|22/05/2018|205.922
THDR|CA-2017-134936|19/12/2017|471.624
THDR|CA-2018-102967|22/09/2018|67.4
THDR|CA-2018-151008|09/07/2018|151.72
THDR|CA-2015-159800|28/11/2015|183.61
THDR|US-2015-159618|11/12/2015|203.1212
THDR|CA-2018-116113|10/02/2018|10.16
THDR|CA-2016-125066|14/12/2016|62.46
THDR|US-2016-114741|12/06/2016|1347.27
THDR|CA-2018-133263|31/03/2018|3098.61
THDR|CA-2018-157966|13/03/2018|1358.866
THDR|CA-2015-151162|12/05/2015|362.466
THDR|CA-2017-136686|12/12/2017|440.16
THDR|CA-2018-137498|09/09/2018|298
THDR|CA-2018-163818|10/04/2018|19.98
THDR|CA-2017-161158|05/09/2017|8
THDR|CA-2015-116673|15/12/2015|6.16
THDR|CA-2018-105333|30/11/2018|899.11
THDR|CA-2016-149993|19/03/2016|10.9
THDR|CA-2015-168158|19/07/2015|6.096
THDR|CA-2017-115224|12/08/2017|386.43
THDR|CA-2015-164742|13/10/2015|264.92
THDR|US-2018-108014|19/11/2018|59.913
THDR|CA-2018-160325|24/09/2018|829.83
THDR|CA-2016-159779|25/09/2016|68.62
THDR|CA-2018-151176|13/02/2018|35.73
THDR|CA-2015-108903|10/03/2015|212.952
THDR|CA-2017-117919|27/08/2017|94.08
THDR|CA-2016-142475|12/03/2016|590.352
THDR|CA-2017-134516|20/09/2017|115.48
THDR|CA-2018-105193|25/03/2018|11.05
THDR|CA-2016-168634|12/06/2016|7.78
THDR|CA-2018-117198|31/08/2018|659.9
THDR|CA-2016-145828|10/05/2016|53.04
THDR|CA-2018-121027|18/08/2018|2340.06
THDR|CA-2017-147431|02/02/2017|117.96
THDR|CA-2017-158001|23/08/2017|1091.44
THDR|CA-2018-125745|30/06/2018|19.52
THDR|CA-2016-101154|18/09/2016|443.92
THDR|US-2017-124163|25/09/2017|773.59
THDR|CA-2017-121748|24/10/2017|459.98
THDR|CA-2015-126683|29/09/2015|2354.98
THDR|CA-2018-148810|26/06/2018|287.424
THDR|US-2017-146066|21/08/2017|815.292
THDR|CA-2015-127614|02/11/2015|1508.13
THDR|CA-2017-101742|23/09/2017|10.528
THDR|CA-2016-134943|12/05/2016|152.8
THDR|CA-2018-123022|09/03/2018|367.53
THDR|CA-2018-113208|26/03/2018|60.84
THDR|CA-2015-154893|21/12/2015|1897.92
THDR|CA-2015-147900|23/09/2015|28.8
THDR|CA-2018-106355|04/02/2018|11.12
THDR|CA-2017-127985|04/01/2017|7.04
THDR|CA-2016-166604|15/05/2016|17.94
THDR|CA-2018-120719|23/03/2018|34.76
THDR|CA-2018-127117|14/04/2018|74.45
THDR|CA-2016-104241|01/04/2016|192.22
THDR|CA-2018-168179|11/02/2018|19.44
THDR|CA-2018-142342|17/07/2018|1295.025
THDR|CA-2018-109099|10/06/2018|40.99
THDR|US-2015-134187|11/04/2015|2.94
THDR|CA-2017-145261|18/12/2017|610.418
THDR|CA-2017-108875|24/09/2017|532.496
THDR|CA-2017-141957|21/07/2017|195.92
THDR|CA-2017-142405|06/11/2017|458.574
THDR|CA-2016-141012|06/09/2016|495.736
THDR|CA-2018-127922|27/10/2018|24.288
THDR|CA-2017-146318|22/01/2017|12.96
THDR|CA-2015-135993|28/05/2015|85.008
THDR|CA-2015-126802|29/12/2015|38.976
THDR|CA-2017-143924|28/07/2017|130.36
THDR|CA-2017-141551|24/09/2017|12.86
THDR|CA-2015-164315|04/02/2015|1220.67
THDR|CA-2016-131072|11/05/2016|98.352
THDR|CA-2015-131541|28/07/2015|193.152
THDR|CA-2016-119550|26/12/2016|275.058
THDR|US-2016-138093|12/10/2016|776.44
THDR|CA-2017-126165|05/05/2017|71.088
THDR|CA-2018-126123|14/10/2018|40.852
THDR|CA-2017-143441|11/05/2017|11.84
THDR|CA-2018-148320|11/03/2018|35.88
THDR|CA-2017-125661|24/11/2017|180.712
THDR|US-2015-123519|14/12/2015|403.114
THDR|CA-2015-155593|11/03/2015|11.64
THDR|CA-2018-136000|22/09/2018|40.176
THDR|US-2016-160857|05/08/2016|3384.518
THDR|CA-2018-115805|31/07/2018|36.792
THDR|US-2015-143707|03/01/2015|5.94
THDR|CA-2018-116939|25/09/2018|177.55
THDR|CA-2016-124107|10/09/2016|736.473
THDR|CA-2018-126550|29/03/2018|81.4
THDR|CA-2016-138674|14/11/2016|259.864
THDR|CA-2017-165820|26/09/2017|12.96
THDR|CA-2015-103191|22/09/2015|331.536
THDR|CA-2016-103933|25/09/2016|899.91
THDR|CA-2016-110548|05/04/2016|946.344
THDR|CA-2018-117324|12/08/2018|1816.36
THDR|CA-2018-143574|29/06/2018|694.67
THDR|CA-2015-111773|29/06/2015|13.92
THDR|CA-2015-148614|20/01/2015|38.66
THDR|CA-2017-156139|31/12/2017|38.376
THDR|US-2018-147886|28/03/2018|1435.96
THDR|CA-2017-113733|12/08/2017|334.256
THDR|CA-2018-104913|18/11/2018|74.95
THDR|CA-2015-145800|30/05/2015|355.455
THDR|CA-2017-125850|22/01/2017|65.05
THDR|CA-2017-118514|02/03/2017|866.4
THDR|CA-2016-150749|29/03/2016|5.56
THDR|CA-2015-163748|14/10/2015|2003.12
THDR|CA-2016-119634|08/11/2016|46.152
THDR|CA-2016-149300|22/11/2016|32.985
THDR|US-2017-111528|30/12/2017|487.704
THDR|CA-2018-158169|08/12/2018|597.86
THDR|CA-2016-162047|11/03/2016|1448.82
THDR|CA-2016-117772|09/10/2016|353.88
THDR|US-2015-126340|11/08/2015|333.576
THDR|CA-2017-149685|10/08/2017|60.144
THDR|CA-2018-126396|09/08/2018|85.2
THDR|CA-2016-154900|25/02/2016|25.87
THDR|CA-2016-103835|24/09/2016|1173.03
THDR|CA-2016-158939|26/11/2016|599.99
THDR|CA-2017-117408|31/08/2017|23.968
THDR|CA-2017-142398|04/12/2017|651.496
THDR|CA-2017-105277|12/04/2017|15.528
THDR|CA-2017-112060|12/04/2017|104.85
THDR|CA-2015-105270|11/11/2015|143.128
THDR|US-2016-159513|04/02/2016|71.976
THDR|CA-2016-155586|12/12/2016|54.17
THDR|CA-2018-141117|10/02/2018|374.618
THDR|CA-2018-115070|04/10/2018|16.739
THDR|CA-2018-140186|29/09/2018|304.046
THDR|CA-2015-124856|29/09/2015|1609.32
THDR|CA-2015-166716|20/08/2015|421.372
THDR|CA-2015-123225|07/11/2015|586.336
THDR|CA-2016-163440|22/03/2016|15.984
THDR|US-2018-106796|05/12/2018|10.272
THDR|CA-2018-113873|13/11/2018|267.7912
THDR|CA-2017-149783|09/04/2017|131.104
THDR|CA-2017-125017|02/06/2017|132.224
THDR|US-2016-163279|22/03/2016|1685.456
THDR|CA-2016-150196|07/02/2016|19.44
THDR|US-2016-106495|15/06/2016|11.672
THDR|CA-2015-124730|26/11/2015|414.63
THDR|CA-2018-117632|05/12/2018|551.038
THDR|CA-2015-115056|05/02/2015|26.136
THDR|CA-2018-161067|09/03/2018|697.525
THDR|CA-2017-122063|12/03/2017|611.94
THDR|CA-2016-111206|18/07/2016|519.96
THDR|CA-2017-142895|21/07/2017|370.184
THDR|CA-2016-101868|06/09/2016|175.32
THDR|CA-2018-133207|27/11/2018|57.568
THDR|CA-2016-132948|27/03/2016|83.7
THDR|CA-2016-134992|22/09/2016|80.38
THDR|CA-2016-126725|17/11/2016|1873.606
THDR|CA-2016-121783|11/10/2016|2165.12
THDR|US-2015-138835|09/10/2015|9.64
THDR|CA-2016-112214|08/05/2016|72.65
THDR|US-2018-153255|09/03/2018|239.666
THDR|CA-2016-108119|11/01/2016|301.96
THDR|CA-2016-157434|29/04/2016|7.968
THDR|CA-2017-101525|05/01/2017|140.52
THDR|US-2015-117968|08/05/2015|1217.38
THDR|CA-2017-158211|01/04/2017|109.252
THDR|CA-2017-152247|11/07/2017|1603.136
THDR|CA-2017-128223|14/06/2017|1293.488
THDR|CA-2017-154235|24/09/2017|127.95
THDR|CA-2018-129910|30/03/2018|59.76
THDR|CA-2018-133095|06/04/2018|117.62
THDR|CA-2016-130554|04/07/2016|11.736
THDR|CA-2015-152443|21/05/2015|711.68
THDR|CA-2017-133319|09/05/2017|192.16
THDR|CA-2017-133935|18/09/2017|2056.006
THDR|CA-2017-136301|13/03/2017|4940.87
THDR|US-2015-109456|16/10/2015|194.322
THDR|CA-2018-151596|10/08/2018|42.76
THDR|CA-2016-147879|05/07/2016|45.68
THDR|CA-2017-166625|14/04/2017|25.06
THDR|CA-2017-146157|21/11/2017|141.576
THDR|CA-2018-159954|09/10/2018|2.78
THDR|CA-2018-100825|09/09/2018|99.87
THDR|CA-2015-168305|11/01/2015|65.8
THDR|CA-2017-167682|04/03/2017|331.08
THDR|CA-2018-108000|01/12/2018|9.78
THDR|CA-2016-146465|20/11/2016|24.192
THDR|CA-2017-159639|27/11/2017|31.56
THDR|US-2018-153948|11/06/2018|190.05
THDR|US-2017-113985|12/02/2017|203.108
THDR|CA-2017-155383|17/12/2017|46.53
THDR|CA-2015-120432|24/08/2015|25.5
THDR|US-2016-126977|17/09/2016|7678.228
THDR|CA-2017-130288|26/11/2017|313.176
THDR|CA-2018-146458|19/11/2018|22.96
THDR|CA-2018-150420|06/03/2018|1099.5
THDR|US-2015-118997|04/08/2015|1215.92
THDR|CA-2015-114314|10/11/2015|16.23
THDR|US-2018-169551|07/07/2018|1344.838
THDR|CA-2017-103107|07/04/2017|274.856
THDR|CA-2018-122077|19/05/2018|109.208
THDR|CA-2018-112431|10/12/2018|441.72
THDR|CA-2017-151092|08/06/2017|211.168
THDR|CA-2015-104178|25/08/2015|176.14
THDR|CA-2016-115924|14/09/2016|25.9
THDR|CA-2018-161046|03/05/2018|839.25
THDR|US-2018-141698|15/04/2018|20.736
THDR|US-2015-105151|30/03/2015|10.5
THDR|CA-2015-155796|11/11/2015|545.928
THDR|CA-2017-127138|03/12/2017|1632.362
THDR|CA-2018-150602|02/09/2018|21.12
THDR|CA-2015-140732|11/11/2015|707.628
THDR|CA-2018-119011|20/08/2018|351.66
THDR|CA-2017-166912|15/01/2017|81.98
THDR|CA-2015-141726|20/07/2015|176.494
THDR|CA-2018-115105|02/06/2018|240.784
THDR|CA-2016-143980|25/12/2016|414.96
THDR|CA-2017-135636|10/08/2017|387.72
THDR|CA-2018-102155|13/07/2018|373.94
THDR|CA-2018-116953|24/04/2018|552
THDR|CA-2015-117765|09/07/2015|643.78
THDR|CA-2017-114895|21/11/2017|12.96
THDR|CA-2018-112984|16/09/2018|20.544
THDR|CA-2017-163776|19/07/2017|1110.5
THDR|US-2018-163300|15/09/2018|2911.784
THDR|CA-2017-162187|12/11/2017|1252.636
THDR|US-2015-112991|12/10/2015|455.632
THDR|CA-2015-124079|13/12/2015|93.174
THDR|US-2018-146878|21/09/2018|12.294
THDR|CA-2018-107244|09/07/2018|19.76
THDR|CA-2016-100657|11/02/2016|109.764
THDR|CA-2018-129581|12/11/2018|128.85
THDR|CA-2018-129028|04/01/2018|127.95
THDR|CA-2016-135580|30/12/2016|3251.34
THDR|CA-2017-159016|03/10/2017|4173.812
THDR|CA-2015-102652|04/06/2015|199.99
THDR|CA-2015-152422|10/05/2015|91.92
THDR|US-2017-156692|13/08/2017|89.32
THDR|CA-2015-130869|17/11/2015|7.08
THDR|US-2018-128832|24/04/2018|69.98
THDR|CA-2018-139717|24/08/2018|656.64
THDR|CA-2018-136007|23/02/2018|80.36
THDR|CA-2017-157364|19/11/2017|18.48
THDR|US-2017-112970|14/11/2017|9.84
THDR|US-2018-152492|07/06/2018|239.24
THDR|CA-2017-101168|25/12/2017|21.12
THDR|CA-2018-104010|23/04/2018|54.9
THDR|CA-2016-130253|14/12/2016|15.24
THDR|US-2016-155369|19/04/2016|329.96
THDR|CA-2017-131205|09/04/2017|291.74
THDR|CA-2018-122364|24/09/2018|1365.48
THDR|CA-2017-117912|02/04/2017|14.368
THDR|CA-2018-145702|19/05/2018|342.24
THDR|CA-2016-113215|09/03/2016|238.152
THDR|CA-2017-154662|06/09/2017|692.94
THDR|CA-2016-105571|11/07/2016|1361.631
THDR|CA-2017-152765|15/06/2017|173.488
THDR|CA-2016-153878|25/04/2016|330.15
THDR|CA-2017-124016|23/09/2017|52.153
THDR|CA-2017-113551|18/08/2017|85.908
THDR|CA-2015-107524|03/02/2015|47.76
THDR|CA-2015-138072|30/12/2015|27.968
THDR|CA-2016-134201|04/10/2016|156.71
THDR|CA-2016-111780|25/12/2016|1230.5
THDR|CA-2016-119942|04/05/2016|23.904
THDR|CA-2016-151547|17/01/2016|88.96
THDR|CA-2018-166695|20/05/2018|868.452
THDR|CA-2018-167542|13/08/2018|17.544
THDR|CA-2016-120901|31/12/2016|162.064
THDR|CA-2018-121398|25/12/2018|424.172
